id,gene1,gene2,score
9606.ENSP00000357047,MED23,MED11,0.996
9606.ENSP00000357047,MED23,ZC3H13,0.995
9606.ENSP00000357047,MED23,STN1,0.994
9606.ENSP00000357047,MED23,TRIP4,0.994
9606.ENSP00000357047,MED23,QKI,0.994
9606.ENSP00000357047,MED23,CCNC,0.986
9606.ENSP00000357047,MED23,CDK19,0.982
9606.ENSP00000357047,MED23,MED13L,0.978
9606.ENSP00000357047,MED23,POLR2A,0.951
9606.ENSP00000357047,MED23,GTF2A1,0.938
9606.ENSP00000357047,MED23,GTF2B,0.936
9606.ENSP00000357047,MED23,ERCC3,0.931
9606.ENSP00000357047,MED23,TBP,0.927
9606.ENSP00000357047,MED23,ELF3,0.923
9606.ENSP00000357047,MED23,MED12L,0.918
9606.ENSP00000357047,MED23,GTF2E1,0.907
9606.ENSP00000357067,KCNJ9,KCNJ6,0.994
9606.ENSP00000357067,KCNJ9,KCNJ3,0.99
9606.ENSP00000357067,KCNJ9,GABBR2,0.946
9606.ENSP00000357067,KCNJ9,GABBR1,0.94
9606.ENSP00000357067,KCNJ9,GNAI2,0.92
9606.ENSP00000357067,KCNJ9,GNAI3,0.919
9606.ENSP00000357067,KCNJ9,GNAI1,0.918
9606.ENSP00000357067,KCNJ9,KCNJ5,0.917
9606.ENSP00000357067,KCNJ9,PRKACB,0.913
9606.ENSP00000357067,KCNJ9,PRKACA,0.909
9606.ENSP00000357067,KCNJ9,PRKACG,0.909
9606.ENSP00000357067,KCNJ9,GNB5,0.908
9606.ENSP00000357283,LMNA,EMD,0.999
9606.ENSP00000357283,LMNA,SUN2,0.999
9606.ENSP00000357283,LMNA,SUN1,0.997
9606.ENSP00000357283,LMNA,SYNE1,0.996
9606.ENSP00000357283,LMNA,LMNB1,0.996
9606.ENSP00000357283,LMNA,BANF1,0.996
9606.ENSP00000357283,LMNA,SYNE2,0.994
9606.ENSP00000357283,LMNA,LMNB2,0.992
9606.ENSP00000357283,LMNA,TMPO,0.989
9606.ENSP00000357283,LMNA,ZMPSTE24,0.961
9606.ENSP00000357283,LMNA,CASP6,0.94
9606.ENSP00000357283,LMNA,GZMB,0.94
9606.ENSP00000357283,LMNA,LEMD3,0.936
9606.ENSP00000357283,LMNA,SREBF1,0.935
9606.ENSP00000357283,LMNA,MAPRE1,0.906
9606.ENSP00000357643,MKI67,NIFK,0.996
9606.ENSP00000357643,MKI67,TOP2A,0.993
9606.ENSP00000357643,MKI67,CENPF,0.979
9606.ENSP00000357643,MKI67,PPP1CC,0.964
9606.ENSP00000357643,MKI67,BUB1,0.963
9606.ENSP00000357643,MKI67,ASPM,0.962
9606.ENSP00000357643,MKI67,TPX2,0.954
9606.ENSP00000357643,MKI67,HJURP,0.946
9606.ENSP00000357643,MKI67,RRM2,0.945
9606.ENSP00000357643,MKI67,NUSAP1,0.943
9606.ENSP00000357643,MKI67,BIRC5,0.939
9606.ENSP00000357643,MKI67,CDK1,0.939
9606.ENSP00000357643,MKI67,KIF15,0.935
9606.ENSP00000357643,MKI67,CDC20,0.934
9606.ENSP00000357643,MKI67,BUB1B,0.932
9606.ENSP00000357643,MKI67,KIF11,0.931
9606.ENSP00000357643,MKI67,CCNA2,0.93
9606.ENSP00000357643,MKI67,KIF20A,0.925
9606.ENSP00000357643,MKI67,CDCA8,0.923
9606.ENSP00000357643,MKI67,CENPE,0.921
9606.ENSP00000357643,MKI67,UBE2C,0.916
9606.ENSP00000357643,MKI67,MELK,0.911
9606.ENSP00000357643,MKI67,FOXM1,0.91
9606.ENSP00000357643,MKI67,NCAPG,0.908
9606.ENSP00000357643,MKI67,CEP55,0.904
9606.ENSP00000357643,MKI67,DLGAP5,0.902
9606.ENSP00000357766,LCE4A,LCE5A,0.989
9606.ENSP00000357766,LCE4A,LCE1A,0.964
9606.ENSP00000357766,LCE4A,LCE2B,0.929
9606.ENSP00000358022,MCL1,BCL2L11,0.999
9606.ENSP00000358022,MCL1,BAX,0.999
9606.ENSP00000358022,MCL1,PMAIP1,0.999
9606.ENSP00000358022,MCL1,BBC3,0.998
9606.ENSP00000358022,MCL1,BAK1,0.998
9606.ENSP00000358022,MCL1,BECN1,0.998
9606.ENSP00000358022,MCL1,HUWE1,0.996
9606.ENSP00000358022,MCL1,BID,0.996
9606.ENSP00000358022,MCL1,BCL2L1,0.989
9606.ENSP00000358022,MCL1,BCL2L2,0.988
9606.ENSP00000358022,MCL1,ATG12,0.988
9606.ENSP00000358022,MCL1,BOK,0.985
9606.ENSP00000358022,MCL1,HRK,0.985
9606.ENSP00000358022,MCL1,BIK,0.984
9606.ENSP00000358022,MCL1,VDAC1,0.971
9606.ENSP00000358022,MCL1,BMF,0.97
9606.ENSP00000358022,MCL1,TNKS2,0.961
9606.ENSP00000358022,MCL1,USP9X,0.958
9606.ENSP00000358022,MCL1,RTL10,0.957
9606.ENSP00000358022,MCL1,FBXW7,0.945
9606.ENSP00000358022,MCL1,GZMB,0.931
9606.ENSP00000358022,MCL1,TP53,0.918
9606.ENSP00000358022,MCL1,CASP3,0.911
9606.ENSP00000358335,MAP3K7,TNFRSF1A,0.999
9606.ENSP00000358335,MAP3K7,IKBKG,0.999
9606.ENSP00000358335,MAP3K7,MYD88,0.999
9606.ENSP00000358335,MAP3K7,TAB3,0.999
9606.ENSP00000358335,MAP3K7,TAB2,0.999
9606.ENSP00000358335,MAP3K7,TRAF6,0.999
9606.ENSP00000358335,MAP3K7,TNF,0.999
9606.ENSP00000358335,MAP3K7,TAB1,0.999
9606.ENSP00000358335,MAP3K7,MAP2K4,0.998
9606.ENSP00000358335,MAP3K7,RIPK1,0.996
9606.ENSP00000358335,MAP3K7,IKBKB,0.996
9606.ENSP00000358335,MAP3K7,MAP2K6,0.996
9606.ENSP00000358335,MAP3K7,CHUK,0.994
9606.ENSP00000358335,MAP3K7,UBE2N,0.993
9606.ENSP00000358335,MAP3K7,TLR3,0.992
9606.ENSP00000358335,MAP3K7,TRAF2,0.988
9606.ENSP00000358335,MAP3K7,MAP2K7,0.987
9606.ENSP00000358335,MAP3K7,IRAK1,0.987
9606.ENSP00000358335,MAP3K7,TRAF3,0.978
9606.ENSP00000358335,MAP3K7,NLK,0.977
9606.ENSP00000358335,MAP3K7,TRADD,0.976
9606.ENSP00000358335,MAP3K7,TRAF5,0.974
9606.ENSP00000358335,MAP3K7,TLR4,0.972
9606.ENSP00000358335,MAP3K7,BCL10,0.972
9606.ENSP00000358335,MAP3K7,MAPK8,0.971
9606.ENSP00000358335,MAP3K7,BIRC2,0.969
9606.ENSP00000358335,MAP3K7,PRKAA1,0.966
9606.ENSP00000358335,MAP3K7,GSK3B,0.961
9606.ENSP00000358335,MAP3K7,MAP3K14,0.959
9606.ENSP00000358335,MAP3K7,PRKCQ,0.955
9606.ENSP00000358335,MAP3K7,MAPK9,0.953
9606.ENSP00000358335,MAP3K7,XIAP,0.951
9606.ENSP00000358335,MAP3K7,MAVS,0.948
9606.ENSP00000358335,MAP3K7,PPM1B,0.946
9606.ENSP00000358335,MAP3K7,BIRC3,0.942
9606.ENSP00000358335,MAP3K7,PRKAB1,0.94
9606.ENSP00000358335,MAP3K7,MAPK14,0.939
9606.ENSP00000358335,MAP3K7,MAP2K3,0.938
9606.ENSP00000358335,MAP3K7,MAP2K1,0.928
9606.ENSP00000358335,MAP3K7,IRAK4,0.928
9606.ENSP00000358335,MAP3K7,MAPK1,0.926
9606.ENSP00000358335,MAP3K7,MAPK3,0.924
9606.ENSP00000358335,MAP3K7,MAPK11,0.923
9606.ENSP00000358335,MAP3K7,MAPK12,0.923
9606.ENSP00000358335,MAP3K7,MAPK13,0.922
9606.ENSP00000358335,MAP3K7,CARD11,0.922
9606.ENSP00000358335,MAP3K7,MAP2K2,0.922
